match_id,map_id,map_name,team_pick,ct_team,t_team,team_1,team_1_id,team_2,team_2_id,first_half_ct_win_rounds,first_half_t_win_rounds,second_half_ct_win_rounds,second_half_t_win_rounds,ot_team_ct_win,ot_team_t_win,map_winner,region
62679,61475,Haven,Decider,ALSACE ESPORT ARENA,NonsenseGaming,NonsenseGaming,3871,ALSACE ESPORT ARENA,7165,2,10,3,1,0,0,NonsenseGaming,AMERICAS
62679,61476,Split,Decider,NonsenseGaming,ALSACE ESPORT ARENA,NonsenseGaming,3871,ALSACE ESPORT ARENA,7165,11,1,0,2,0,0,NonsenseGaming,AMERICAS
62680,61478,Haven,Decider,Static,OnlyRefrag,OnlyRefrag,7166,Static,7167,10,2,0,3,0,0,Static,AMERICAS
62680,61479,Breeze,Decider,Static,OnlyRefrag,OnlyRefrag,7166,Static,7167,8,4,0,5,0,0,Static,AMERICAS
62681,61481,Haven,Decider,CAG,AWARIA,AWARIA,6962,CAG,7168,2,10,3,1,0,0,AWARIA,AMERICAS
62681,61482,Split,Decider,CAG,AWARIA,AWARIA,6962,CAG,7168,4,8,5,2,0,0,AWARIA,AMERICAS
62682,61484,Split,Decider,Pendragon Esports,Virgin Two,Virgin Two,7169,Pendragon Esports,6528,5,7,1,8,0,0,Pendragon Esports,AMERICAS
62682,61485,Haven,Decider,Virgin Two,Pendragon Esports,Virgin Two,7169,Pendragon Esports,6528,8,4,8,4,2,0,Virgin Two,AMERICAS
62682,61486,Ascent,Decider,Pendragon Esports,Virgin Two,Virgin Two,7169,Pendragon Esports,6528,7,5,0,6,0,0,Pendragon Esports,AMERICAS
62683,61487,Icebox,Decider,Team 86,Mantis,Team 86,7227,Mantis,4950,7,5,2,6,0,0,Team 86,AMERICAS
62683,61488,Breeze,Decider,Team 86,Mantis,Team 86,7227,Mantis,4950,5,7,6,1,0,0,Mantis,AMERICAS
62683,61489,Fracture,Decider,Mantis,Team 86,Team 86,7227,Mantis,4950,3,9,4,2,0,0,Team 86,AMERICAS
62684,61490,Bind,Decider,The Agency Clan,Fadee Gaming,Fadee Gaming,5649,The Agency Clan,4666,5,7,6,5,0,0,Fadee Gaming,AMERICAS
62684,61491,Icebox,Decider,Fadee Gaming,The Agency Clan,Fadee Gaming,5649,The Agency Clan,4666,7,5,7,5,1,3,The Agency Clan,AMERICAS
62684,61492,Breeze,Decider,Fadee Gaming,The Agency Clan,Fadee Gaming,5649,The Agency Clan,4666,3,9,4,1,0,0,The Agency Clan,AMERICAS
62686,61496,Icebox,Decider,Into The Breach Protocol,WATAHA,WATAHA,6759,Into The Breach Protocol,7170,5,7,6,5,0,0,WATAHA,AMERICAS
62686,61497,Haven,Decider,WATAHA,Into The Breach Protocol,WATAHA,6759,Into The Breach Protocol,7170,4,8,4,8,0,2,Into The Breach Protocol,AMERICAS
62686,61498,Bind,Decider,WATAHA,Into The Breach Protocol,WATAHA,6759,Into The Breach Protocol,7170,7,5,3,6,0,0,WATAHA,AMERICAS
62687,61499,Breeze,Decider,AREA,Big Blue Charizard,Big Blue Charizard,7171,AREA,4446,2,10,3,7,0,0,Big Blue Charizard,AMERICAS
62687,61500,Bind,Decider,Big Blue Charizard,AREA,Big Blue Charizard,7171,AREA,4446,5,7,6,2,0,0,AREA,AMERICAS
62687,61501,Icebox,Decider,Big Blue Charizard,AREA,Big Blue Charizard,7171,AREA,4446,11,1,0,2,0,0,Big Blue Charizard,AMERICAS
62688,61502,Split,Decider,F9 Hetic,KEKW,KEKW,7172,F9 Hetic,4131,11,1,3,2,0,0,F9 Hetic,AMERICAS
62688,61503,Icebox,Decider,KEKW,F9 Hetic,KEKW,7172,F9 Hetic,4131,4,8,5,0,0,0,F9 Hetic,AMERICAS
62689,61505,Icebox,Decider,Good Morning,Rebels Gaming,Rebels Gaming,6750,Good Morning,7174,3,9,4,6,0,0,Rebels Gaming,AMERICAS
62689,61506,Split,Decider,Good Morning,Rebels Gaming,Rebels Gaming,6750,Good Morning,7174,2,10,3,0,0,0,Rebels Gaming,AMERICAS
62690,61508,Fracture,Decider,idkman,Weakless,Weakless,7175,idkman,6129,11,1,1,2,0,0,idkman,AMERICAS
62690,61509,Ascent,Decider,idkman,Weakless,Weakless,7175,idkman,6129,11,1,2,2,0,0,idkman,AMERICAS
62691,61511,Ascent,Decider,Intellectually Challenged Gamers,WRNG,WRNG,7176,Intellectually Challenged Gamers,7177,12,0,0,1,0,0,Intellectually Challenged Gamers,AMERICAS
62691,61512,Haven,Decider,Intellectually Challenged Gamers,WRNG,WRNG,7176,Intellectually Challenged Gamers,7177,9,3,0,4,0,0,Intellectually Challenged Gamers,AMERICAS
62692,61514,Ascent,Decider,Light Emitting Diodes,ADEPTS,ADEPTS,7178,Light Emitting Diodes,7179,3,9,4,4,0,0,ADEPTS,AMERICAS
62692,61515,Split,Decider,Light Emitting Diodes,ADEPTS,ADEPTS,7178,Light Emitting Diodes,7179,5,7,6,6,0,0,ADEPTS,AMERICAS
62693,61517,Bind,Decider,SunnyBeach,zyzz,SunnyBeach,7015,zyzz,7180,7,5,6,6,0,0,SunnyBeach,AMERICAS
62693,61518,Split,Decider,zyzz,SunnyBeach,SunnyBeach,7015,zyzz,7180,3,9,4,3,0,0,SunnyBeach,AMERICAS
62694,61520,Bind,Decider,FOXUP Esports,Feng eSports,Feng eSports,7181,FOXUP Esports,7182,6,6,6,6,1,3,Feng eSports,AMERICAS
62694,61521,Ascent,Decider,Feng eSports,FOXUP Esports,Feng eSports,7181,FOXUP Esports,7182,5,7,6,3,0,0,FOXUP Esports,AMERICAS
62694,61522,Fracture,Decider,FOXUP Esports,Feng eSports,Feng eSports,7181,FOXUP Esports,7182,5,7,6,2,0,0,Feng eSports,AMERICAS
62695,61523,Ascent,Decider,de_prodigy,Bald Wheelchair,Bald Wheelchair,7183,de_prodigy,7184,4,8,5,6,0,0,Bald Wheelchair,AMERICAS
62695,61524,Breeze,Decider,de_prodigy,Bald Wheelchair,Bald Wheelchair,7183,de_prodigy,7184,4,8,4,8,2,4,Bald Wheelchair,AMERICAS
62696,61526,Icebox,Decider,Balkan Stars,Orgless22,Orgless22,7185,Balkan Stars,5218,5,7,6,4,0,0,Orgless22,AMERICAS
62696,61527,Haven,Decider,Balkan Stars,Orgless22,Orgless22,7185,Balkan Stars,5218,4,8,5,2,0,0,Orgless22,AMERICAS
62697,61529,Bind,Decider,Team Vitality,Orkestra,Team Vitality,2059,Orkestra,7187,11,1,0,2,0,0,Team Vitality,AMERICAS
62697,61530,Fracture,Decider,Orkestra,Team Vitality,Team Vitality,2059,Orkestra,7187,0,12,1,0,0,0,Team Vitality,AMERICAS
62698,61532,Ascent,Decider,Aesir Esports,Mercury,Mercury,7188,Aesir Esports,4085,3,9,4,3,0,0,Mercury,AMERICAS
62698,61533,Haven,Decider,Mercury,Aesir Esports,Mercury,7188,Aesir Esports,4085,11,1,3,2,0,0,Mercury,AMERICAS
62700,61538,Icebox,Decider,TeamatesGaming,Kahoot,Kahoot,6758,TeamatesGaming,7190,2,10,3,2,0,0,Kahoot,AMERICAS
62700,61539,Ascent,Decider,Kahoot,TeamatesGaming,Kahoot,6758,TeamatesGaming,7190,12,0,0,1,0,0,Kahoot,AMERICAS
62701,61541,Ascent,Decider,midnightclub,Anorthosis Famagusta Esports,Anorthosis Famagusta Esports,6316,midnightclub,7191,10,2,4,3,0,0,midnightclub,AMERICAS
62701,61542,Icebox,Decider,Anorthosis Famagusta Esports,midnightclub,Anorthosis Famagusta Esports,6316,midnightclub,7191,6,6,3,7,0,0,Anorthosis Famagusta Esports,AMERICAS
62701,61543,Haven,Decider,Anorthosis Famagusta Esports,midnightclub,Anorthosis Famagusta Esports,6316,midnightclub,7191,8,4,1,5,0,0,Anorthosis Famagusta Esports,AMERICAS
62702,61544,Haven,Decider,Lucadmin eSports,Minima,Minima,7224,Lucadmin eSports,7192,3,9,3,9,4,2,Lucadmin eSports,AMERICAS
62702,61545,Bind,Decider,Minima,Lucadmin eSports,Minima,7224,Lucadmin eSports,7192,6,6,7,2,0,0,Lucadmin eSports,AMERICAS
62703,61547,Bind,Decider,1gameandwegohome,Bear Minimum,1gameandwegohome,7193,Bear Minimum,7008,11,1,0,2,0,0,1gameandwegohome,AMERICAS
62703,61548,Icebox,Decider,1gameandwegohome,Bear Minimum,1gameandwegohome,7193,Bear Minimum,7008,9,3,8,4,0,0,1gameandwegohome,AMERICAS
