region,event_id,title,url,status
PACIFIC,879,Champions Tour Hong Kong & Taiwan Stage 1: Challengers,https://www.vlr.gg/event/879/champions-tour-hong-kong-taiwan-stage-1-challengers,completed
PACIFIC,830,Oceania Tour: Stage 1,https://www.vlr.gg/event/830/oceania-tour-stage-1,completed
PACIFIC,812,Road to VCT 2022,https://www.vlr.gg/event/812/road-to-vct-2022,completed
PACIFIC,449,Valorant Champions 2021,https://www.vlr.gg/event/449/valorant-champions-2021,completed
PACIFIC,560,Champions Tour Asia-Pacific: Last Chance Qualifier,https://www.vlr.gg/event/560/champions-tour-asia-pacific-last-chance-qualifier,completed
PACIFIC,649,Oceania Tour: Championship,https://www.vlr.gg/event/649/oceania-tour-championship,completed
PACIFIC,557,Valorant Conquerors Championship,https://www.vlr.gg/event/557/valorant-conquerors-championship,completed
PACIFIC,570,Champions Tour SEA Stage 3: Challengers Playoffs,https://www.vlr.gg/event/570/champions-tour-sea-stage-3-challengers-playoffs,completed
PACIFIC,594,Oceania Tour: Stage 03,https://www.vlr.gg/event/594/oceania-tour-stage-03,completed
PACIFIC,595,Champions Tour Korea Stage 3: Challengers,https://www.vlr.gg/event/595/champions-tour-korea-stage-3-challengers,completed
PACIFIC,540,Champions Tour Japan Stage 3: Challengers Playoffs,https://www.vlr.gg/event/540/champions-tour-japan-stage-3-challengers-playoffs,completed
PACIFIC,625,Champions Tour Indonesia Stage 3: Challengers 3,https://www.vlr.gg/event/625/champions-tour-indonesia-stage-3-challengers-3,completed
PACIFIC,567,Champions Tour Thailand Stage 3: Challengers 3,https://www.vlr.gg/event/567/champions-tour-thailand-stage-3-challengers-3,completed
PACIFIC,604,Champions Tour Vietnam Stage 3: Challengers 3,https://www.vlr.gg/event/604/champions-tour-vietnam-stage-3-challengers-3,completed
PACIFIC,581,Champions Tour Philippines Stage 3: Challengers 3,https://www.vlr.gg/event/581/champions-tour-philippines-stage-3-challengers-3,completed
PACIFIC,574,Champions Tour Hong Kong & Taiwan Stage 3: Challengers 3,https://www.vlr.gg/event/574/champions-tour-hong-kong-taiwan-stage-3-challengers-3,completed
PACIFIC,569,Champions Tour Malaysia & Singapore Stage 3: Challengers 3,https://www.vlr.gg/event/569/champions-tour-malaysia-singapore-stage-3-challengers-3,completed
PACIFIC,611,Champions Tour Indonesia Stage 3: Challengers 2,https://www.vlr.gg/event/611/champions-tour-indonesia-stage-3-challengers-2,completed
PACIFIC,566,Champions Tour Thailand Stage 3: Challengers 2,https://www.vlr.gg/event/566/champions-tour-thailand-stage-3-challengers-2,completed
PACIFIC,568,Champions Tour Malaysia & Singapore Stage 3: Challengers 2,https://www.vlr.gg/event/568/champions-tour-malaysia-singapore-stage-3-challengers-2,completed
