match_id,map_id,map_name,team_pick,ct_team,t_team,team_1,team_1_id,team_2,team_2_id,first_half_ct_win_rounds,first_half_t_win_rounds,second_half_ct_win_rounds,second_half_t_win_rounds,ot_team_ct_win,ot_team_t_win,map_winner,region
18956,33921,Bind,Decider,Fraggerz,YaLLa Esports,YaLLa Esports,1464.0,Fraggerz,4569.0,1,11,2,1,0,0,YaLLa Esports,EMEA
18956,33922,Ascent,Decider,YaLLa Esports,Fraggerz,YaLLa Esports,1464.0,Fraggerz,4569.0,8,4,2,5,0,0,YaLLa Esports,EMEA
19023,34116,Ascent,Decider,POISON CLAN,Anubis Gaming,Anubis Gaming,1466.0,POISON CLAN,4575.0,3,9,4,0,0,0,Anubis Gaming,EMEA
19023,34117,Bind,Decider,Anubis Gaming,POISON CLAN,Anubis Gaming,1466.0,POISON CLAN,4575.0,8,4,5,5,0,0,Anubis Gaming,EMEA
19024,34119,Ascent,Decider,ONE SHOT Esports,Team Majesty,Team Majesty,1594.0,ONE SHOT Esports,4332.0,3,9,4,2,0,0,Team Majesty,EMEA
19024,34120,Bind,Decider,Team Majesty,ONE SHOT Esports,Team Majesty,1594.0,ONE SHOT Esports,4332.0,10,2,0,3,0,0,Team Majesty,EMEA
19026,34125,Ascent,Decider,Team Gravity,E9Sports,E9Sports,3382.0,Team Gravity,4577.0,3,9,4,0,0,0,E9Sports,EMEA
19026,34126,Bind,Decider,E9Sports,Team Gravity,E9Sports,3382.0,Team Gravity,4577.0,6,6,7,1,0,0,Team Gravity,EMEA
19026,34127,Haven,Decider,Team Gravity,E9Sports,E9Sports,3382.0,Team Gravity,4577.0,3,9,4,1,0,0,E9Sports,EMEA
18967,33954,Bind,Decider,Tuwaiq Esports Club,Lusail Esports,Lusail Esports,3550.0,Tuwaiq Esports Club,4453.0,5,7,5,7,0,2,Lusail Esports,EMEA
18967,33955,Haven,Decider,Lusail Esports,Tuwaiq Esports Club,Lusail Esports,3550.0,Tuwaiq Esports Club,4453.0,6,6,4,7,0,0,Lusail Esports,EMEA
18969,33960,Haven,Decider,YaLLa Esports,Digger Esports,Digger Esports,3554.0,YaLLa Esports,1464.0,10,2,4,3,0,0,YaLLa Esports,EMEA
18969,33961,Bind,Decider,Digger Esports,YaLLa Esports,Digger Esports,3554.0,YaLLa Esports,1464.0,2,10,3,2,0,0,YaLLa Esports,EMEA
